name,type_id
敌对逆戟鲸级,32448
民用逆戟鲸级,32449
异株湖运载舰,32455
莫德团护卫队,32456
异株湖护卫队,32457
基础设施中心,32458
民用跃迁干扰器,32459
民用轻型导弹发射器,32461
民用鞭挞轻型导弹,32463
民用地精灵无人机,32465
民用小型远程护盾回充增量器,32467
民用小型远程装甲维修器,32469
受损的舰船,32471
临时结构01,32571
艾玛设施,32574
加达里设施,32575
盖伦特设施,32576
米玛塔尔设施,32577
艾玛舰长室,32578
盖伦特舰长室,32579
米玛塔尔舰长室,32580
加达里舰长室,32581
C_Blue_Long_01,32614
测试蒸汽,32615
通用代理人搜寻器,32617
动画加载光照,32618
盖伦特沙发,32619
盖伦特军团招募,32620
盖伦特行星工业,32621
盖伦特主屏幕,32622
下泄蒸汽,32623
薄雾,32624
盖伦特人物重塑,32627
加压蒸汽,32628
通用离站按钮,32630
默认箱光源,32633
默认点光源,32634
默认束光源,32635
Right_Balcony_Mist_01_Min,32636
Left_Balcony_Mist_01_Min,32637
Large_Atmo_Cloud_01,32638
艾玛舰船界面,32640
盖伦特舰船界面,32641
S_Orange_Round_01,32642
swarren,32643
PressureSteam02,32644
Simple Flare Long 01,32646
米玛塔尔人物重塑,32650
船模陈列品,32652
空间站标志,32653
加达里人物重塑,32654
C_Orange_Long_01,32658
通用空间站门按钮,32665
Left_Walkway_Steam_01,32666
Right_Walkway_Steam_01,32667
S_Orange_Long_01,32669
Simple Flare 03,32670
S_Orange_Oval_01,32673
S_Orange_Oval_H_01,32674
C_Blue_long_ns_01,32675
S_Orange_Small_01,32678
Pod_Smoke_01,32679
S_Orange_Small_H_01,32680
S_Orange_Fixed_01,32681
舰船感知点,32682
C_Blue_Long_02,32683
米玛塔尔露台舰船界面,32684
C_Orange_01,32685
C_Blue_01,32686
S_Blue_Fixed_01,32687
S_Blue_Fixed_Chack,32688
S_Blue_Fixed_Large,32689
S_Blue_Oval_01,32690
S_Blue_Small_01,32691
S_Blue_VStretch_01,32692
S_Blue_Oval_02,32693
S_Blue_Oval_03,32694
C_Blue_Long_03,32695
C_Blue_Long_04,32696
加达里露台舰船界面,32697
S_Green_Oval_01,32701
S_Green_Small_01,32702
S_Green_Fixed_01,32703
C_Green_Long_01,32704
S_Yellow_Fixed_01,32705
S_Yellow_Oval_01,32706
S_Yellow_Small_01,32707
C_Green_Long_02,32708
C_Yellow_long_01,32709
S_Yellow_Fixed_H_01,32710
艾玛人物重塑,32711
艾玛沙发,32712
艾玛军团招募,32713
艾玛主屏幕,32714
艾玛行星工业,32715
艾玛露台舰船界面,32716
盖伦特露台舰船界面,32717
S_Yellow_Large_01,32719
S_Yellow_Fixed_V_02,32720
C_Green_Long_03,32721
S_Yellow_01,32722
S_Pale_01,32723
S_Green_01,32724
蒸汽,32725
噪音,32727
碰撞,32728
火花,32729
Smoke_Atlas,32730
默认物理入口,32731
Left_Walkway_Steam_02,32734
Left_Walkway_Steam_03,32735
Right_Walkway_Steam_02,32736
Right_Walkway_Steam_03,32737
加达里机库闪烁,32738
加达里离站按钮,32739
米玛塔尔离站按钮,32740
盖伦特离站按钮,32741
艾玛离站按钮,32742
WreckPrototyping,32746
resource harvesting and combat prototype,32748
wrecktest,32751
pipeline testing,32752
中型辅助护盾回充增量器,32772
中型辅助护盾回充增量器蓝图,32773
小型辅助护盾回充增量器,32774
小型辅助护盾回充增量器蓝图,32775
超大型辅助护盾回充增量器,32780
超大型辅助护盾回充增量器蓝图,32781
反弹道导弹 I,32782
反弹道导弹蓝图 I,32783
卡斯顿·伦丹的台风级飞船,32784
诺翰·沙得拉克的镰刀级飞船,32785
派特里基亚·劳瑞得的死神号飞船,32786
打捞无人机 I,32787
魔裔级,32788
魔裔级蓝图,32789
伊塔那级,32790
伊塔那级蓝图,32791
100AUR兑换券,32792
500AUR兑换券,32793
抗性定相,32797
诱导力场干扰信标,32798
战术激光器S,32799
环绕激光器S蓝图,32800
战术电磁炮S,32801
环绕电磁脉冲弹S蓝图,32802
战术混合炮S,32803
环绕混合炮S蓝图,32804
艾玛达海军热能涂层,32809
艾玛达海军热能涂层蓝图,32810
米亚莫斯级阿玛斯翠丝版,32811
米亚莫斯级阿玛斯翠丝版蓝图,32812
中型基腹断岩采集晶体优化器 I,32817
中型基腹断岩采集晶体优化器蓝图 I,32818
中型冰矿采集器加速器 I,32819
中型冰矿采集器加速器蓝图 I,32820
粗糙的铪化钒,32821
粗糙的铂锝合金,32822
粗糙的铯铬合金,32823
粗糙的镉化铯,32824
粗糙的六元复合物,32825
粗糙的轧制钨合金,32826
粗糙的铬化钛,32827
粗糙的菲尔合金,32828
粗糙的微晶合金,32829
粗糙的铪化钒反应,32830
粗糙的铂锝合金反应,32831
粗糙的铯铬合金反应,32832
粗糙的镉化铯反应,32833
粗糙的六元复合物反应,32834
粗糙的轧制钨合金反应,32835
粗糙的铬化钛反应,32836
粗糙的菲尔合金反应,32837
粗糙的微晶合金反应,32838
追求者测量探针蓝图 I,32839
星际捷运促进级,32840
星际捷运促进级蓝图,32841
印塔基联合财团促进级,32842
印塔基联合财团促进级蓝图,32843
短途物流促进级,32844
短途物流促进级蓝图,32845
酷菲促进级,32846
酷菲促进级蓝图,32847
埃拉斯多集团促进级,32848
埃拉斯多集团促进级蓝图,32849
"SPZ-3""火炬""激光视觉战斗目镜加强器(黑色右眼)",32853
发现号测量探针蓝图 I,32854
凝视测量探针蓝图 I,32855
战术轰炸,32856
空间站集装箱蓝图,32858
小型标准货柜蓝图,32859
中型标准货柜蓝图,32860
大型标准货柜蓝图,32861
巨大的货物集装箱蓝图,32862
巨大的安全货柜蓝图,32863
庞大的安全货柜蓝图,32864
大型安全货柜蓝图,32865
中型安全货柜蓝图,32866
小型安全货柜蓝图,32867
小型审计安全密码集装箱蓝图,32868
中型审计安全密码集装箱蓝图,32869
大型审计安全密码集装箱蓝图,32870
空间站保险库集装箱蓝图,32871
阿尔格斯级,32872
阿尔格斯级蓝图,32873
龙骑兵级,32874
龙骑兵级蓝图,32875
渡鸦级,32876
渡鸦级蓝图,32877
弯刀级,32878
弯刀级蓝图,32879
冲锋者级,32880
冲锋者级蓝图,32881
地区人造卫星,32884
帝国特使奖章,32885
共和国特使奖章,32886
联邦特使奖章,32887
合众国特使奖章,32888
帝国外交文件,32889
共和国外交文件,32890
联邦外交文件,32891
合众国外交文件,32892
QA Wormhole A,32894
QA Wormhole B,32895
自由无人机母舰,32901
自由无人机护航舰,32902
自由无人机拖拉舰,32903
自由无人机运载舰,32904
自由无人机主体舰,32905
自由无人机运输舰,32906
自由无人机拖船,32907
自由无人机快运舰,32908
自由无人机装载舰,32909
自由无人机轮渡舰,32910
自由无人机采集船,32911
自由无人机收割船,32912
共和国护卫舰,32913
合众国护卫舰,32914
联邦护卫舰,32915
帝国护卫舰,32916
采矿护卫舰操作,32918
D-34343单元改良型无人机伤害增效装置,32919
F-435454的改良型无人机伤害增效装置,32921
P-343554的改良型无人机伤害增效装置,32923
W-634的改良型无人机伤害增效装置,32925
D-34343单元改良型无人机链接增效器,32927
F-435454的改良型无人机链接增效器,32929
P-343554的改良型无人机链接增效器,32931
W-634的改良型无人机链接增效器,32933
D-34343单元改良型全方位索敌连接,32935
F-435454的改良型全方位索敌连接,32937
P-343554的改良型全方位索敌连接,32939
W-634的改良型全方位索敌连接,32941
D-34343单元改良型无人机导航电脑,32943
F-435454的改良型无人机导航电脑,32945
P-343554的改良型无人机导航电脑,32947
W-634的改良型无人机导航电脑,32949
D-34343单元改良型铁骑舰载机辅助单元,32951
F-435454单元改良型铁骑舰载机辅助单元,32953
P-343554单元改良型铁骑舰载机辅助单元,32955
W-634单元改良型铁骑舰载机辅助单元,32957
D-34343单元,32959
F-435454单元,32960
P-343554单元,32961
W-634单元,32962
帝国驱逐舰,32963
合众国驱逐舰,32964
联邦驱逐舰,32965
共和国驱逐舰,32966
帝国巡洋舰,32967
合众国巡洋舰,32968
联邦巡洋舰,32969
共和国巡洋舰,32970
帝国战列巡洋舰,32971
合众国战列巡洋舰,32972
联邦战列巡洋舰,32973
共和国战列巡洋舰,32974
打捞无人机 I 蓝图,32982
斯库维塔苍鹭级,32983
斯库维塔苍鹭级蓝图,32984
短途物流伊米卡斯级,32985
短途物流伊米卡斯级蓝图,32986
萨拉姆富豪级,32987
萨拉姆富豪级蓝图,32988
维洛奇亚探索级,32989
维洛奇亚探索级蓝图,32990
钠烟火CXIV,32993
钡烟火CXIV,32994
铜烟火CXIV,32995
磁力感应器补偿,32999
引力感应器补偿,33000
光雷达感应器补偿,33001
雷达感应器补偿,33002
巨型货物集装箱,33003
巨型货物集装箱蓝图,33004
庞大的货物集装箱,33005
庞大的货物集装箱蓝图,33006
大型货物集装箱,33007
大型货物集装箱蓝图,33008
中型货物集装箱,33009
中型货物集装箱蓝图,33010
小型货物集装箱,33011
小型货物集装箱蓝图,33012
艾玛首星气云,33014
迷你巨石,33015
一捧微型星球,33016
失效的空间站钥匙,33017
舰船装配手册,33018
空间站管理者斯科蒂的克隆体,33019
红色大按钮,33020
滞时单元,33021
波伊托特明信片,33022
一罐荣耀,33023
动物医疗专家,33024
《军事专家与你》,33025
《交战规则》,33026
女性小助手,33027
男性小助手,33028
盖伦特巡洋舰复制品,33029
舰载机模型,33030
NEO YC 114: Team Ineluctable,33031
NEO YC 114: Raiden. 58th Squadron,33032
NEO YC 114: Last Huzzah,33033
NEO YC 114: Why Dash,33034
NEO YC 114: RONIN and pixies,33035
NEO YC 114: Expendables,33036
NEO YC 114: The HUNS,33037
NEO YC 114: Tinkerhell and Alts,33038
NEO YC 114: Tengu Terror,33039
NEO YC 114: Oxygen Isonopes,33040
第二届联盟赛亚军: Thuggery Coalition,33041
NEO YC 114: Something Else,33042
NEO YC 114: The Exiled Gaming,33043
NEO YC 114: Perihelion Beryllium Duralumin,33044
NEO YC 114: Goggle Wearing Internet Crime Fighters,33045
YC114年首届新伊甸公开赛：ISN - Incursion Shiny Network,33046
NEO YC 114: Baaaramu,33047
第二届联盟赛季军: City of Angels,33048
NEO YC 114: EFS,33049
NEO YC 114: Much Crying Old Experts,33050
NEO YC 114: DeepWater,33051
NEO YC 114: Blue Ballers,33052
NEO YC 114: The Gentlemen Renegades,33053
NEO YC 114: Guiding Hand Social Club,33054
NEO YC 114: XXXMity,33055
NEO YC 114: My Little Nulli,33056
第二届联盟赛冠军: The Flying Meat Bun,33057
统合部之力,33058
《穿梭机驾驶傻瓜指南》,33059
《偷偷摸摸的艺术》,33060
《如何选择公共头像》,33061
男式'红星'T恤,33062
女式'红星'T恤,33063
Boots.ini,33064
甜甜圈架,33065
新伊甸八音盒,33066
失效的空间站钥匙蓝图,33067
QA空间锚植入体,33068
轨道目标,33069
新伊甸公开赛金奖章,33070
新伊甸公开赛银奖章,33071
新伊甸公开赛铜奖章,33072
新伊甸公开赛第四名奖章,33073
小型辅助装甲维修器,33076
小型辅助装甲维修器蓝图,33077
装甲覆层理论,33078
未来人类级,33079
未来人类级蓝图,33080
毒蛇级,33081
毒蛇级蓝图,33082
违逆者级,33083
违逆者级蓝图,33084
高级大脑加速器,33087
高级大脑加速器蓝图,33088
艾玛驱逐舰操作,33091
加达里驱逐舰操作,33092
盖伦特驱逐舰操作,33093
米玛塔尔驱逐舰操作,33094
艾玛战列巡洋舰操作,33095
加达里战列巡洋舰操作,33096
盖伦特战列巡洋舰操作,33097
米玛塔尔战列巡洋舰操作,33098
内凡达长尾鲛级,33099
中型辅助装甲维修器,33101
中型辅助装甲维修器蓝图,33102
大型辅助装甲维修器,33103
大型辅助装甲维修器蓝图,33104
男式'酷菲'T恤 YC115年版,33107
女式'酷菲'T恤 YC115年版,33109
实验级大脑加速器,33111
实验级大脑加速器蓝图,33112
山脉之铜勋,33117
风暴之铁勋,33118
寒冷之钢勋,33119
先知库利亚之徽章,33120
瑟夫林之星,33121
参议员银星奖章,33122
金质自由奖章,33123
铂金自由奖章,33124
克雷西亚之刃,33125
玛塔尔之矛,33126
帕特之剑,33127
加达里首星防卫勋章,33128
加达里首星突袭勋章,33129
天使克隆战士教官,33132
古斯塔斯克隆战士教官,33134
血袭者克隆战士教官,33135
萨沙克隆战士教官,33136
天蛇克隆战士教官,33137
克隆战士教官铭牌,33138
克隆战士招募员铭牌,33139
克隆战士运输员铭牌,33140
克隆战士谈判者铭牌,33141
萨沙克隆战士招募员,33142
天使克隆战士招募员,33143
血袭者克隆战士招募员,33144
古斯塔斯克隆战士招募员,33145
天蛇克隆战士招募员,33146
天使残骸,33147
个人机库阵列,33149
个人机库阵列蓝图,33150
布鲁提克斯级海军型,33151
布鲁提克斯级海军型蓝图,33152
幼龙级海军型,33153
幼龙级海军型蓝图,33154
先驱者级海军型,33155
先驱者级海军型蓝图,33156
暴风级舰队型,33157
暴风级舰队型蓝图,33158
萨沙克隆战士运输员,33163
天蛇克隆战士运输员,33164
血袭者克隆战士运输员,33172
天使克隆战士运输员,33173
古斯塔斯克隆战士运输员,33174
天使克隆战士谈判者,33175
扫描精准阵列 I,33176
扫描精准阵列蓝图 I,33177
扫描定位阵列 I,33178
扫描定位阵列蓝图 I,33179
扫描测距阵列 I,33180
扫描测距阵列蓝图 I,33181
血袭者克隆战士谈判者,33182
萨沙克隆战士谈判者,33183
天蛇克隆战士谈判者,33185
天使残片,33186
天使主机服务器,33187
天使信息碎片,33188
古斯塔斯克隆战士谈判者,33189
塔什蒙贡富豪级,33190
塔什蒙贡富豪级蓝图,33191
空间协调装置,33195
空间协调装置蓝图,33196
扫描精准阵列 II,33197
扫描精准阵列蓝图 II,33198
扫描定位阵列 II,33199
扫描定位阵列蓝图 II,33200
扫描测距阵列 II,33201
扫描测距阵列蓝图 II,33202
史蒂夫的残片,33213
Band of Brothers总监密钥,33214
迷你执照,33215
丢失的主权账单支付提醒,33217
暗杀契约：Mirial,33218
贵宾票：最终G战,33219
贵宾票：晴空万里,33220
贵宾票：暗无天日,33221
第一届联盟锦标赛: Band of Brothers,33223
第二届联盟锦标赛: Band of Brothers,33224
第三届联盟锦标赛: Band of Brothers,33225
第三届联盟锦标赛: Cult of War,33226
第四届联盟锦标赛: HUN Reloaded,33227
第四届联盟锦标赛: Star Fraction,33228
第五届联盟锦标赛: Ev0ke,33229
第六届联盟锦标赛: Pandemic Legion,33230
第七届联盟锦标赛: Pandemic Legion,33231
第八届联盟锦标赛: Pandemic Legion,33232
天使废墟,33233
天使碎片,33234
天使数据库,33235
天使通信塔,33236
血袭者残片,33237
血袭者碎片,33238
血袭者残骸,33239
血袭者废墟,33240
血袭者信息碎片,33241
血袭者通信塔,33242
血袭者主机服务器,33243
血袭者数据库,33244
古斯塔斯残片,33245
古斯塔斯碎片,33246
古斯塔斯残骸,33247
古斯塔斯废墟,33248
古斯塔斯信息碎片,33249
古斯塔斯通信塔,33251
古斯塔斯主机服务器,33252
古斯塔斯数据库,33253
天蛇残片,33254
天蛇碎片,33255
天蛇残骸,33256
天蛇废墟,33257
天蛇信息碎片,33258
天蛇通信塔,33259
天蛇主机服务器,33260
天蛇数据库,33261
萨沙残片,33262
萨沙碎片,33263
萨沙残骸,33264
萨沙废墟,33265
萨沙信息碎片,33266
